book_id,original_title,title,image_url,average_rating,original_publication_year,authors,language_code,ratings_count
31463,Far from the Madding Crowd,Far from the Madding Crowd,https://images.gr-assets.com/books/1388279695m/31463.jpg,3.92,1874.0,"thomas hardy, rosemarie morgan, shannon russell",eng,87427
786256,Stellaluna,Stellaluna,https://images.gr-assets.com/books/1275583521m/786256.jpg,4.22,1993.0,janell cannon,eng,87423
18693716,The One Plus One,One Plus One,https://images.gr-assets.com/books/1403185695m/18693716.jpg,3.94,2014.0,jojo moyes,eng,87412
83369,The Mysterious Benedict Society,"The Mysterious Benedict Society (The Mysterious Benedict Society, #1)",https://images.gr-assets.com/books/1342715444m/83369.jpg,4.14,2007.0,"trenton lee stewart, carson ellis",eng,87335
18130,A Wind in the Door,"A Wind in the Door (A Wrinkle in Time Quintet, #2)",https://images.gr-assets.com/books/1327464177m/18130.jpg,4.07,1973.0,madeleine l'engle,eng,87277
414999,Childhood's End,Childhood's End,https://images.gr-assets.com/books/1320552628m/414999.jpg,4.09,1953.0,arthur c. clarke,eng,87141
10965,A Breath of Snow and Ashes,"A Breath of Snow and Ashes (Outlander, #6)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.43,2005.0,diana gabaldon,eng,87098
7981206,Dead Reckoning,"Dead Reckoning (Sookie Stackhouse, #11)",https://images.gr-assets.com/books/1357679465m/7981206.jpg,3.77,2011.0,charlaine harris,eng,87066
15776309,Reconstructing Amelia,Reconstructing Amelia,https://images.gr-assets.com/books/1350193583m/15776309.jpg,3.82,2013.0,kimberly mccreight,eng,86965
40331,To the Nines,"To the Nines (Stephanie Plum, #9)",https://images.gr-assets.com/books/1169433446m/40331.jpg,4.16,2003.0,janet evanovich,eng,86963
8709523,The Golden Lily,"The Golden Lily (Bloodlines, #2)",https://images.gr-assets.com/books/1360599818m/8709523.jpg,4.36,2012.0,richelle mead,eng,86929
5350,The Partner,The Partner,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,3.89,1997.0,john grisham,,86870
769483,Magyk,"Magyk (Septimus Heap, #1)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,3.8,2005.0,angie sage,eng,86805
1609451,Change of Heart,Change of Heart,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,3.91,2008.0,jodi picoult,eng,86471
13890,A Crown of Swords,"A Crown of Swords (Wheel of Time, #7)",https://images.gr-assets.com/books/1358542379m/13890.jpg,4.0,1996.0,robert jordan,eng,86421
10127019,The Lean Startup‎,The Lean Startup: How Today's Entrepreneurs Use Continuous Innovation to Create Radically Successful Businesses,https://images.gr-assets.com/books/1333576876m/10127019.jpg,4.04,2011.0,eric ries,eng,86284
21671,Mystic River,Mystic River,https://images.gr-assets.com/books/1407109549m/21671.jpg,4.19,2001.0,dennis lehane,eng,86103
334123,The Amulet of Samarkand,"The Amulet of Samarkand (Bartimaeus, #1)",https://images.gr-assets.com/books/1327877926m/334123.jpg,3.99,2003.0,jonathan stroud,eng,86062
540020,The Day of the Jackal,The Day of the Jackal,https://images.gr-assets.com/books/1405364996m/540020.jpg,4.25,1971.0,frederick forsyth,eng,85883
493456,Extras,"Extras (Uglies, #4)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,3.59,2006.0,scott westerfeld,eng,85873
12812550,Days of Blood & Starlight,"Days of Blood & Starlight (Daughter of Smoke & Bone, #2)",https://images.gr-assets.com/books/1461353798m/12812550.jpg,4.21,2012.0,laini taylor,eng,85746
13831,Alanna: The First Adventure,"Alanna: The First Adventure (Song of the Lioness, #1)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.27,1983.0,tamora pierce,eng,85699
27003,The Eyre Affair,"The Eyre Affair (Thursday Next, #1)",https://images.gr-assets.com/books/1445540555m/27003.jpg,3.92,2001.0,jasper fforde,eng,85683
12875258,Tell the Wolves I'm Home,Tell the Wolves I'm Home,https://images.gr-assets.com/books/1335450415m/12875258.jpg,4.04,2012.0,carol rifka brunt,eng,85582
76865,Good to Great: Why Some Companies Make the Leap... and Others Don't,Good to Great: Why Some Companies Make the Leap... and Others Don't,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.04,2001.0,james c. collins,eng,85277
11381643,Playing for Keeps,"Playing for Keeps (Neighbor from Hell, #1)",https://images.gr-assets.com/books/1406585295m/11381643.jpg,4.08,2011.0,r.l. mathewson,eng,85266
11594337,The One and Only Ivan,The One and Only Ivan,https://images.gr-assets.com/books/1424981397m/11594337.jpg,4.24,2012.0,"katherine applegate, patricia castelao",eng,85136
9409458,Forever,"Forever (The Wolves of Mercy Falls, #3)",https://images.gr-assets.com/books/1285771367m/9409458.jpg,3.91,2011.0,maggie stiefvater,eng,85034
1736739,Olive Kitteridge,Olive Kitteridge,https://images.gr-assets.com/books/1320430655m/1736739.jpg,3.78,2008.0,elizabeth strout,eng,85019
6402364,"SuperFreakonomics: Global Cooling, Patriotic Prostitutes, and Why Suicide Bombers Should Buy Life Insurance","SuperFreakonomics: Global Cooling, Patriotic Prostitutes And Why Suicide Bombers Should Buy Life Insurance",https://images.gr-assets.com/books/1308117804m/6402364.jpg,3.95,2009.0,"steven d. levitt, stephen j. dubner",eng,85006
5093,Song of Susannah,"Song of Susannah (The Dark Tower, #6)",https://images.gr-assets.com/books/1372296326m/5093.jpg,3.98,2004.0,"stephen king, darrel anderson",eng,84957
17184,The Invisible Man,The Invisible Man,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,3.62,1897.0,h.g. wells,eng,84778
8525590,Wither,"Wither (The Chemical Garden, #1)",https://images.gr-assets.com/books/1341532430m/8525590.jpg,3.81,2011.0,lauren destefano,eng,84776
47401,Chocolat,"Chocolat (Chocolat, #1)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,3.95,1998.0,joanne harris,eng,84770
25494343,Lady Midnight,"Lady Midnight (The Dark Artifices, #1)",https://images.gr-assets.com/books/1460477682m/25494343.jpg,4.47,2016.0,cassandra clare,eng,84711
62446,The Prince and the Pauper,The Prince and the Pauper,https://images.gr-assets.com/books/1376406798m/62446.jpg,3.84,1881.0,"mark twain, everett h. emerson",eng,84682
285205,Blood Bound,"Blood Bound (Mercy Thompson, #2)",https://images.gr-assets.com/books/1358229157m/285205.jpg,4.31,2007.0,patricia briggs,eng,84677
5098079,"Lover Enshrined, part two","Lover Avenged (Black Dagger Brotherhood, #7)",https://images.gr-assets.com/books/1321039998m/5098079.jpg,4.38,2009.0,j.r. ward,eng,84650
2052,The Big Sleep,"The Big Sleep (Philip Marlowe, #1)",https://images.gr-assets.com/books/1371584712m/2052.jpg,4.04,1939.0,raymond chandler,eng,84489
16034964,Losing It,"Losing It (Losing It, #1)",https://images.gr-assets.com/books/1348459319m/16034964.jpg,3.77,2012.0,cora carmack,eng,84438
33512,One Thousand White Women: The Journals of May Dodd,One Thousand White Women: The Journals of May Dodd (One Thousand White Women#1),https://images.gr-assets.com/books/1389821957m/33512.jpg,3.88,1998.0,jim fergus,eng,84367
11003,Eleven on Top,"Eleven on Top (Stephanie Plum, #11)",https://images.gr-assets.com/books/1166394806m/11003.jpg,4.15,2005.0,janet evanovich,eng,84363
816953,Someone Like You,Someone Like You,https://images.gr-assets.com/books/1336001301m/816953.jpg,3.94,1998.0,sarah dessen,eng,84358
216363,The Man in the High Castle,The Man in the High Castle,https://images.gr-assets.com/books/1448756803m/216363.jpg,3.66,1962.0,philip k. dick,eng,84180
324277,The Carnivorous Carnival,"The Carnivorous Carnival (A Series of Unfortunate Events, #9)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,3.97,2002.0,"lemony snicket, brett helquist",eng,83981
10576365,The Darkest Minds,"The Darkest Minds (The Darkest Minds, #1)",https://images.gr-assets.com/books/1343178841m/10576365.jpg,4.26,2012.0,alexandra bracken,eng,83886
25460,"Animal, Vegetable, Miracle: A Year of Food Life","Animal, Vegetable, Miracle: A Year of Food Life",https://images.gr-assets.com/books/1480104279m/25460.jpg,4.03,2007.0,"barbara kingsolver, steven l. hopp, camille kingsolver, richard a. houser",eng,83881
11408650,The Unbecoming of Mara Dyer,"The Unbecoming of Mara Dyer (Mara Dyer, #1)",https://images.gr-assets.com/books/1336655755m/11408650.jpg,4.09,2011.0,michelle hodkin,eng,83847
13188676,"Ignite Me (Shatter Me, #3)","Ignite Me (Shatter Me, #3)",https://images.gr-assets.com/books/1375972497m/13188676.jpg,4.44,2014.0,tahereh mafi,eng,83767
11713,The English Patient,The English Patient,https://images.gr-assets.com/books/1320527907m/11713.jpg,3.88,1992.0,michael ondaatje,,83741
85379,Cruel & Unusual,"Cruel & Unusual (Kay Scarpetta, #4)",https://images.gr-assets.com/books/1327865095m/85379.jpg,4.11,1993.0,patricia cornwell,nl,83695
91479,Death Masks,"Death Masks (The Dresden Files, #5)",https://images.gr-assets.com/books/1345557713m/91479.jpg,4.32,2003.0,jim butcher,eng,83664
7114761,Heart of the Matter,Heart of the Matter,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,3.73,2010.0,emily giffin,eng,83461
8650,The Lost World,"The Lost World (Jurassic Park, #2)",https://images.gr-assets.com/books/1386864575m/8650.jpg,3.72,1995.0,michael crichton,eng,83389
17878931,Red Queen,"Red Queen (Red Queen, #1)",https://images.gr-assets.com/books/1411472322m/17878931.jpg,4.08,2015.0,victoria aveyard,eng,83354
439173,Frindle,Frindle,https://images.gr-assets.com/books/1344395824m/439173.jpg,3.79,1996.0,"andrew clements, brian selznick",eng,83351
234184,Stone of Tears,"Stone of Tears (Sword of Truth, #2)",https://images.gr-assets.com/books/1478930875m/234184.jpg,4.1,1995.0,terry goodkind,eng,83235
60400,The Ruins of Gorlan,"The Ruins of Gorlan (Ranger's Apprentice, #1)",https://images.gr-assets.com/books/1293952830m/60400.jpg,4.2,2004.0,john flanagan,eng,83085
15842441,Effortless,"Effortless (Thoughtless, #2)",https://images.gr-assets.com/books/1364805648m/15842441.jpg,4.37,2011.0,s.c. stephens,eng,83085
59716,To The Lighthouse ,To the Lighthouse,https://images.gr-assets.com/books/1346239665m/59716.jpg,3.76,1927.0,virginia woolf,eng,83066
1412138,Iron Kissed,"Iron Kissed (Mercy Thompson, #3)",https://images.gr-assets.com/books/1358229529m/1412138.jpg,4.36,2008.0,patricia briggs,eng,83051
17617277,Real,"Real (Real, #1)",https://images.gr-assets.com/books/1363442697m/17617277.jpg,4.21,2013.0,katy evans,eng,83000
7046495,"Lover Avenged, part one","Lover Mine (Black Dagger Brotherhood, #8)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.41,2010.0,j.r. ward,eng,82824
12893742,The Serpent's Shadow,"The Serpent's Shadow (Kane Chronicles, #3)",https://images.gr-assets.com/books/1366227982m/12893742.jpg,4.28,2012.0,rick riordan,eng,82757
152380,Mary Poppins,"Mary Poppins (Mary Poppins, #1)",https://images.gr-assets.com/books/1327947805m/152380.jpg,4.05,1934.0,"p.l. travers, mary shepard",eng,82706
68487,Royal Assassin,"Royal Assassin (Farseer Trilogy, #2)",https://images.gr-assets.com/books/1387145228m/68487.jpg,4.21,1996.0,robin hobb,eng,82608
4136,Holidays on Ice,Holidays on Ice,https://images.gr-assets.com/books/1328330843m/4136.jpg,3.95,1997.0,david sedaris,eng,82591
106,Dune Messiah ,Dune Messiah (Dune Chronicles #2),https://images.gr-assets.com/books/1392528394m/106.jpg,3.86,1969.0,frank herbert,eng,82580
13154150,進撃の巨人 1,"Attack on Titan, Vol. 1 (Attack on Titan, #1)",https://images.gr-assets.com/books/1432712438m/13154150.jpg,4.42,2010.0,"hajime isayama, sheldon drzka",eng,82565
535441,The Zombie Survival Guide: Complete Protection from the Living Dead,The Zombie Survival Guide: Complete Protection from the Living Dead,https://images.gr-assets.com/books/1320562270m/535441.jpg,3.86,2004.0,max brooks,eng,82535
3293821,The Last Straw,"The Last Straw (Diary of a Wimpy Kid, #3)",https://images.gr-assets.com/books/1350396036m/3293821.jpg,4.11,2009.0,jeff kinney,eng,82518
22609317,Luckiest Girl Alive,Luckiest Girl Alive,https://images.gr-assets.com/books/1425975301m/22609317.jpg,3.48,2015.0,jessica knoll,eng,82504
3711,White Teeth,White Teeth,https://images.gr-assets.com/books/1374739885m/3711.jpg,3.75,1999.0,zadie smith,eng,82474
85990,Princess Academy,"Princess Academy (Princess Academy, #1)",https://images.gr-assets.com/books/1349410861m/85990.jpg,4.01,2005.0,shannon hale,eng,82470
31456,The Twits,The Twits,https://images.gr-assets.com/books/1406090629m/31456.jpg,3.94,1980.0,"roald dahl, quentin blake",eng,82458
6466909,New Moon: The Complete Illustrated Movie Companion,"New Moon: The Complete Illustrated Movie Companion (The Twilight Saga: The Official Illustrated Movie Companion, #2)",https://images.gr-assets.com/books/1343724104m/6466909.jpg,4.34,2009.0,mark cotta vaz,eng,82399
8685612,The Iron Queen,"The Iron Queen (The Iron Fey, #3)",https://images.gr-assets.com/books/1321070331m/8685612.jpg,4.24,2011.0,julie kagawa,eng,82373
13440,Skeleton Crew,Skeleton Crew,https://images.gr-assets.com/books/1271861632m/13440.jpg,3.93,1985.0,stephen king,eng,82320
28195,Tintenblut,"Inkspell (Inkworld, #2)",https://images.gr-assets.com/books/1395358683m/28195.jpg,3.91,2005.0,"cornelia funke, anthea bell",eng,82291
306654,Cold Sassy Tree,Cold Sassy Tree,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,3.99,1984.0,olive ann burns,,82281
12700353,Me and Earl and the Dying Girl,Me and Earl and the Dying Girl,https://images.gr-assets.com/books/1337216932m/12700353.jpg,3.58,2012.0,jesse andrews,eng,82270
824204,The Little Engine That Could,The Little Engine That Could,https://images.gr-assets.com/books/1352736875m/824204.jpg,4.15,1930.0,"watty piper, doris hauman, george hauman",eng,82102
7214,Blue Like Jazz: Nonreligious Thoughts on Christian Spirituality,Blue Like Jazz: Nonreligious Thoughts on Christian Spirituality,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,3.92,2003.0,donald miller,eng,82090
813214,The Mist,The Mist,https://images.gr-assets.com/books/1331317781m/813214.jpg,3.92,1980.0,stephen king,eng,82062
13453029,Wool Omnibus,"Wool Omnibus (Silo, #1)",https://images.gr-assets.com/books/1349614200m/13453029.jpg,4.24,2012.0,hugh howey,eng,81982
781110,Fever 1793,Fever 1793,https://images.gr-assets.com/books/1381743126m/781110.jpg,3.89,2000.0,laurie halse anderson,eng,81945
310258,The Snowy Day,The Snowy Day,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.13,1962.0,ezra jack keats,eng,81914
10996342,The Art of Fielding,The Art of Fielding,https://images.gr-assets.com/books/1327882787m/10996342.jpg,3.99,2011.0,chad harbach,eng,81712
24445517,Maybe Someday,"Maybe Someday (Maybe, #1)",https://images.gr-assets.com/books/1421002815m/24445517.jpg,4.33,2014.0,colleen hoover,eng,81707
13615258,Free Four: Tobias Tells the Divergent Story,"Free Four: Tobias Tells the Divergent Knife-Throwing Scene (Divergent, #1.5)",https://images.gr-assets.com/books/1399503802m/13615258.jpg,4.18,2012.0,veronica roth,eng,81621
15790837,Lets Explore Diabetes with Owls,Let's Explore Diabetes with Owls,https://images.gr-assets.com/books/1359704028m/15790837.jpg,3.8,2013.0,david sedaris,eng,81616
4799,Cannery Row ,Cannery Row,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.02,1945.0,john steinbeck,eng,81598
139253,The House on Mango Street,The House on Mango Street,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,3.57,1984.0,sandra cisneros,eng,81579
196970,,The Night Before Christmas,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.36,1986.0,"clement c. moore, jan brett",eng,81553
51428,Rebel Angels,"Rebel Angels (Gemma Doyle, #2)",https://images.gr-assets.com/books/1333820283m/51428.jpg,3.98,2005.0,libba bray,eng,81420
297792,The Slippery Slope,"The Slippery Slope (A Series of Unfortunate Events, #10)",https://images.gr-assets.com/books/1343701012m/297792.jpg,4.0,2003.0,"lemony snicket, brett helquist",eng,81362
156534,"Y: The Last Man, Vol. 1: Unmanned","Y: The Last Man, Vol. 1: Unmanned",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.12,2003.0,"brian k. vaughan, pia guerra, jose marzán jr.",eng,81326
17150,My Ántonia,My Ántonia,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,3.76,1918.0,willa cather,eng,81102
17572903,The Girl You Left Behind,The Girl You Left Behind,https://images.gr-assets.com/books/1366558957m/17572903.jpg,3.95,2012.0,jojo moyes,eng,80991
293101,The Amityville Horror,The Amityville Horror,https://images.gr-assets.com/books/1306079371m/293101.jpg,3.82,1977.0,jay anson,eng,80959
29209,The Color of Water: A Black Man's Tribute to His White Mother,The Color of Water: A Black Man's Tribute to His White Mother,https://images.gr-assets.com/books/1401311300m/29209.jpg,4.06,1996.0,james mcbride,eng,80906
7779,Horton Hears a Who!,Horton Hears a Who!,https://images.gr-assets.com/books/1327924655m/7779.jpg,4.16,1954.0,dr. seuss,eng,80883
16631,Der Steppenwolf: Erzählung,Steppenwolf,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.11,1927.0,"hermann hesse, basil creighton",eng,80769
334643,Abhorsen,"Abhorsen (Abhorsen, #3)",https://images.gr-assets.com/books/1401683669m/334643.jpg,4.29,2003.0,garth nix,eng,80740
27161156,Hillbilly Elegy. A Memoir of a Family and Culture in Crisis,Hillbilly Elegy: A Memoir of a Family and Culture in Crisis,https://images.gr-assets.com/books/1463569814m/27161156.jpg,3.99,2016.0,j.d. vance,eng,80737
5351,The Street Lawyer,The Street Lawyer,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,3.81,1998.0,john grisham,eng,80577
315425,In Defense of Food: An Eater's Manifesto,In Defense of Food: An Eater's Manifesto,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.07,2007.0,michael pollan,eng,80434
27362503,It Ends with Us,It Ends with Us,https://images.gr-assets.com/books/1470427482m/27362503.jpg,4.44,2016.0,colleen hoover,eng,80433
